MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselType,Status
577368000,1/7/21 21:03,18.2824,-64.778,11.1,86.2,85,70.0,0
577368000,1/7/21 21:06,18.28288,-64.7699,11.1,85.3,85,70.0,0
577368000,1/7/21 21:08,18.2834,-64.7617,11.3,87.6,86,70.0,0
577368000,1/7/21 21:11,18.2839,-64.7535,11.2,84.7,85,70.0,0
577368000,1/7/21 21:13,18.28442,-64.7453,11.3,88.2,87,70.0,0
577368000,1/7/21 21:16,18.2848,-64.7371,11.2,88.2,86,70.0,0
577368000,1/7/21 21:18,18.28514,-64.7289,11.3,87.4,86,70.0,0
577368000,1/7/21 21:21,18.28549,-64.7207,11.2,88.0,87,70.0,0
577368000,1/7/21 21:23,18.28581,-64.7125,11.0,87.4,85,70.0,0
577368000,1/7/21 21:26,18.28619,-64.7042,11.2,85.0,84,70.0,0
577368000,1/7/21 21:28,18.28806,-64.6963,11.2,64.6,66,70.0,0
577368000,1/7/21 21:31,18.29159,-64.689,11.3,62.3,61,70.0,0
577368000,1/7/21 21:33,18.29546,-64.6817,11.2,62.2,60,70.0,0
577368000,1/7/21 21:36,18.2993,-64.6745,11.3,60.3,60,70.0,0
577368000,1/7/21 21:38,18.30302,-64.6672,11.4,62.2,61,70.0,0
577368000,1/7/21 21:41,18.30682,-64.6598,11.2,62.1,60,70.0,0
577368000,1/7/21 21:43,18.31067,-64.6524,11.8,60.7,60,70.0,0
577368000,1/7/21 21:46,18.31541,-64.6459,11.4,31.8,32,70.0,0
577368000,1/7/21 21:48,18.32275,-64.6422,11.6,28.2,29,70.0,0
577368000,1/7/21 21:51,18.33009,-64.6386,11.7,24.7,25,70.0,0
577368000,1/7/21 21:53,18.33744,-64.6349,11.6,25.6,26,70.0,0
577368000,1/7/21 21:56,18.34482,-64.6313,11.5,23.5,22,70.0,0
577368000,1/7/21 21:58,18.35216,-64.6277,11.9,25.9,25,70.0,0
577368000,1/7/21 22:01,18.3596,-64.624,11.8,24.4,23,70.0,0
577368000,1/7/21 22:03,18.36719,-64.6204,11.8,24.4,23,70.0,0
577368000,1/7/21 22:06,18.37462,-64.6167,11.8,28.3,25,70.0,0
577368000,1/7/21 22:08,18.382,-64.613,11.7,23.4,24,70.0,0
577368000,1/7/21 22:11,18.38937,-64.6092,11.6,27.2,24,70.0,0
577368000,1/7/21 22:13,18.39661,-64.6055,11.7,25.6,25,70.0,0
577368000,1/7/21 22:16,18.40428,-64.6031,11.7,3.6,1,70.0,0
577368000,1/7/21 22:18,18.41202,-64.6042,11.7,334.6,333,70.0,0
577368000,1/7/21 22:21,18.41199,-64.6042,11.7,334.6,333,70.0,0
577368000,1/7/21 22:23,18.41195,-64.6042,11.7,334.6,333,70.0,0
577368000,1/7/21 22:26,18.41192,-64.6042,11.7,334.6,333,70.0,0
577368000,1/7/21 22:28,18.41189,-64.6042,11.7,334.6,333,70.0,0
577368000,1/7/21 22:31,18.41185,-64.6042,11.7,334.6,333,70.0,0
577368000,1/7/21 22:33,18.41182,-64.6042,11.7,334.6,333,70.0,0
577368000,1/7/21 22:36,18.41179,-64.6042,11.7,334.6,333,70.0,0
577368000,1/7/21 22:38,18.41175,-64.6042,11.7,334.6,333,70.0,0
577368000,1/7/21 22:41,18.41172,-64.6042,11.7,334.6,333,70.0,0
577368000,1/7/21 22:43,18.41169,-64.6042,11.7,334.6,333,70.0,0
577368000,1/7/21 22:46,18.41165,-64.6042,11.7,334.6,333,70.0,0
577368000,1/7/21 22:48,18.41162,-64.6042,11.7,334.6,333,70.0,0
577368000,1/7/21 22:51,18.41159,-64.6042,11.6,334.7,334,70.0,0
577368000,1/7/21 22:53,18.41156,-64.6042,11.6,334.7,334,70.0,0
577368000,1/7/21 22:56,18.41152,-64.6042,11.6,334.7,334,70.0,0
577368000,1/7/21 22:58,18.41149,-64.6042,11.6,334.7,334,70.0,0
577368000,1/7/21 23:01,18.41146,-64.6042,11.6,334.7,334,70.0,0
577368000,1/7/21 23:03,18.41142,-64.6042,11.6,334.7,334,70.0,0
577368000,1/7/21 23:06,18.41139,-64.6042,11.6,334.7,334,70.0,0
577368000,1/7/21 23:08,18.41136,-64.6042,11.6,334.8,335,70.0,0
577368000,1/7/21 23:11,18.41132,-64.6042,11.6,334.8,335,70.0,0
577368000,1/7/21 23:13,18.41129,-64.6042,11.6,334.9,336,70.0,0
577368000,1/7/21 23:16,18.41126,-64.6042,11.6,335.0,337,70.0,0
577368000,1/7/21 23:18,18.41122,-64.6042,11.6,335.3,340,70.0,0
577368000,1/7/21 23:21,18.41119,-64.6042,11.6,336.2,349,70.0,0
577368000,1/7/21 23:23,18.41116,-64.6042,11.6,149.0,109,70.0,0
577368000,1/7/21 23:26,18.41112,-64.6042,11.6,153.5,142,70.0,0
577368000,1/7/21 23:28,18.41109,-64.6042,11.6,154.0,147,70.0,0
577368000,1/7/21 23:31,18.41106,-64.6042,11.6,154.2,149,70.0,0
577368000,1/7/21 23:33,18.41102,-64.6042,11.6,154.2,149,70.0,0
577368000,1/7/21 23:36,18.41099,-64.6042,11.6,154.3,150,70.0,0
577368000,1/7/21 23:38,18.41096,-64.6042,11.6,154.3,150,70.0,0
577368000,1/7/21 23:41,18.41092,-64.6042,11.6,154.4,151,70.0,0
577368000,1/7/21 23:43,18.41089,-64.6042,11.6,154.4,151,70.0,0
577368000,1/7/21 23:46,18.41086,-64.6042,11.6,154.4,151,70.0,0
577368000,1/7/21 23:48,18.41083,-64.6042,11.6,154.4,151,70.0,0
577368000,1/7/21 23:51,18.41079,-64.6042,11.6,154.4,151,70.0,0
577368000,1/7/21 23:53,18.41076,-64.6042,11.6,154.4,151,70.0,0
577368000,1/7/21 23:56,18.41073,-64.6042,11.5,154.5,152,70.0,0
577368000,1/7/21 23:58,18.41069,-64.6042,11.5,154.5,152,70.0,0
577368000,1/8/21 0:01,18.41066,-64.6042,11.5,154.5,152,70.0,0
577368000,1/8/21 0:03,18.41063,-64.6042,11.5,154.5,152,70.0,0
577368000,1/8/21 0:06,18.41059,-64.6042,11.5,154.5,152,70.0,0
577368000,1/8/21 0:08,18.41056,-64.6042,11.5,154.5,152,70.0,0
577368000,1/8/21 0:11,18.41053,-64.6042,11.5,154.5,152,70.0,0
577368000,1/8/21 0:13,18.41049,-64.6042,11.5,154.5,152,70.0,0
577368000,1/8/21 0:16,18.41046,-64.6042,11.5,154.5,152,70.0,0
577368000,1/8/21 0:18,18.41043,-64.6042,11.5,154.5,152,70.0,0
577368000,1/8/21 0:21,18.41039,-64.6042,11.5,154.5,152,70.0,0
577368000,1/8/21 0:23,18.41036,-64.6042,11.5,154.5,152,70.0,0
577368000,1/8/21 0:26,18.41033,-64.6042,11.5,154.5,152,70.0,0
577368000,1/8/21 0:28,18.40671,-64.6038,11.5,170.1,168,70.0,0
577368000,1/8/21 0:31,18.399,-64.6046,11.5,194.9,193,70.0,0
577368000,1/8/21 0:33,18.39146,-64.6075,11.6,203.2,201,70.0,0
577368000,1/8/21 0:36,18.38405,-64.6111,11.6,204.2,203,70.0,0
577368000,1/8/21 0:38,18.37661,-64.6147,11.7,205.0,204,70.0,0
577368000,1/8/21 0:41,18.36918,-64.6183,11.7,205.4,205,70.0,0
577368000,1/8/21 0:43,18.36176,-64.622,11.7,204.7,203,70.0,0
577368000,1/8/21 0:46,18.35431,-64.6256,11.8,204.7,203,70.0,0
577368000,1/8/21 0:48,18.34682,-64.6293,11.8,204.9,204,70.0,0
577368000,1/8/21 0:51,18.33937,-64.633,11.7,204.9,204,70.0,0
577368000,1/8/21 0:53,18.33196,-64.6367,11.6,205.6,203,70.0,0
577368000,1/8/21 0:56,18.32472,-64.6407,11.7,208.8,207,70.0,0
577368000,1/8/21 0:58,18.31765,-64.645,11.7,215.4,214,70.0,0
577368000,1/8/21 1:01,18.31122,-64.6501,11.7,224.5,222,70.0,0
577368000,1/8/21 1:03,18.3059,-64.6565,11.6,233.2,230,70.0,0
577368000,1/8/21 1:06,18.30104,-64.6633,11.7,234.1,232,70.0,0
577368000,1/8/21 1:08,18.29615,-64.6701,11.7,232.6,231,70.0,0
577368000,1/8/21 1:11,18.29124,-64.6768,11.5,233.2,230,70.0,0
577368000,1/8/21 1:13,18.2864,-64.6835,11.6,233.9,231,70.0,0
577368000,1/8/21 1:16,18.28152,-64.6902,11.5,234.0,231,70.0,0
577368000,1/8/21 1:18,18.27659,-64.6969,11.5,233.1,231,70.0,0
577368000,1/8/21 1:21,18.27167,-64.7036,11.5,232.6,231,70.0,0
577368000,1/8/21 1:23,18.26676,-64.7103,11.5,232.4,232,70.0,0
577368000,1/8/21 1:26,18.26183,-64.7171,11.6,231.9,231,70.0,0
577368000,1/8/21 1:28,18.25687,-64.7238,11.6,231.4,231,70.0,0
577368000,1/8/21 1:31,18.25198,-64.7306,11.5,233.1,232,70.0,0
577368000,1/8/21 1:33,18.24714,-64.7374,11.6,233.3,232,70.0,0
577368000,1/8/21 1:36,18.24235,-64.7442,11.6,234.7,232,70.0,0
577368000,1/8/21 1:38,18.23807,-64.7514,11.6,242.6,240,70.0,0
577368000,1/8/21 1:41,18.23489,-64.7592,11.6,250.4,249,70.0,0
577368000,1/8/21 1:43,18.23239,-64.7673,11.6,252.4,250,70.0,0
577368000,1/8/21 1:46,18.22989,-64.7754,11.6,252.4,250,70.0,0
577368000,1/8/21 1:48,18.22738,-64.7835,11.6,252.4,250,70.0,0
577368000,1/8/21 1:51,18.22487,-64.7916,11.6,252.4,250,70.0,0
577368000,1/8/21 1:53,18.22237,-64.7997,11.5,252.5,249,70.0,0
577368000,1/8/21 1:56,18.21986,-64.8077,11.5,252.5,249,70.0,0
577368000,1/8/21 1:58,18.21736,-64.8158,11.5,252.5,249,70.0,0
577368000,1/8/21 2:01,18.2149,-64.8239,11.5,252.6,250,70.0,0
577368000,1/8/21 2:03,18.21248,-64.832,11.6,251.9,251,70.0,0
577368000,1/8/21 2:06,18.21004,-64.8401,11.6,252.7,251,70.0,0
577368000,1/8/21 2:08,18.20783,-64.8483,11.7,256.2,253,70.0,0
577368000,1/8/21 2:11,18.20598,-64.8568,11.7,257.3,254,70.0,0
577368000,1/8/21 2:13,18.20414,-64.8652,11.8,256.4,254,70.0,0
577368000,1/8/21 2:16,18.20212,-64.8735,11.7,253.8,251,70.0,0
577368000,1/8/21 2:18,18.19971,-64.8817,11.7,250.8,247,70.0,0
577368000,1/8/21 2:21,18.19696,-64.8898,11.8,250.7,247,70.0,0
577368000,1/8/21 2:23,18.19426,-64.898,11.8,250.8,248,70.0,0
577368000,1/8/21 2:26,18.19162,-64.9061,11.8,250.9,247,70.0,0
577368000,1/8/21 2:28,18.18896,-64.9144,11.7,251.6,248,70.0,0
577368000,1/8/21 2:31,18.18625,-64.9226,11.8,250.6,248,70.0,0
577368000,1/8/21 2:33,18.18342,-64.9307,11.8,250.8,247,70.0,0
577368000,1/8/21 2:36,18.1806,-64.9389,11.8,251.3,248,70.0,0
577368000,1/8/21 2:38,18.17783,-64.947,11.9,250.4,247,70.0,0
577368000,1/8/21 2:41,18.17502,-64.9552,11.8,251.5,248,70.0,0
577368000,1/8/21 2:43,18.1722,-64.9633,11.8,252.1,248,70.0,0
577368000,1/8/21 2:46,18.16944,-64.9715,11.9,251.6,247,70.0,0
577368000,1/8/21 2:48,18.16677,-64.9797,11.9,252.1,248,70.0,0
577368000,1/8/21 2:51,18.16408,-64.9879,11.9,251.5,249,70.0,0
577368000,1/8/21 2:53,18.16137,-64.9961,12.0,250.7,249,70.0,0
577368000,1/8/21 2:56,18.15864,-65.0044,12.1,251.8,248,70.0,0
577368000,1/8/21 2:58,18.15592,-65.0127,12.0,252.5,249,70.0,0
577368000,1/8/21 3:01,18.1533,-65.021,12.0,251.1,248,70.0,0
577368000,1/8/21 3:03,18.15069,-65.0294,12.0,250.7,249,70.0,0
577368000,1/8/21 3:06,18.14806,-65.0377,11.9,252.1,250,70.0,0
577368000,1/8/21 3:08,18.1454,-65.046,11.9,252.4,251,70.0,0
577368000,1/8/21 3:11,18.14275,-65.0544,11.9,251.8,251,70.0,0
577368000,1/8/21 3:13,18.14008,-65.0627,11.9,251.1,251,70.0,0
577368000,1/8/21 3:16,18.13737,-65.071,12.0,250.4,250,70.0,0
577368000,1/8/21 3:18,18.13468,-65.0793,11.9,250.3,249,70.0,0
577368000,1/8/21 3:21,18.13196,-65.0876,12.0,250.1,250,70.0,0
577368000,1/8/21 3:23,18.12922,-65.0959,12.1,251.1,249,70.0,0
577368000,1/8/21 3:26,18.1265,-65.1042,12.1,252.7,250,70.0,0
577368000,1/8/21 3:28,18.12382,-65.1126,12.0,252.5,251,70.0,0
577368000,1/8/21 3:31,18.12123,-65.1211,12.0,251.7,250,70.0,0
577368000,1/8/21 3:33,18.11859,-65.1295,12.1,251.0,250,70.0,0
577368000,1/8/21 3:36,18.11594,-65.1379,12.1,251.9,251,70.0,0
577368000,1/8/21 3:38,18.11332,-65.1463,12.1,252.3,251,70.0,0
577368000,1/8/21 3:41,18.11065,-65.1547,12.0,251.8,250,70.0,0
577368000,1/8/21 3:43,18.10805,-65.163,11.9,251.2,249,70.0,0
577368000,1/8/21 3:46,18.10554,-65.1712,11.9,252.4,249,70.0,0
577368000,1/8/21 3:48,18.10301,-65.1793,11.7,253.0,250,70.0,0
577368000,1/8/21 3:51,18.10055,-65.1875,11.6,251.5,249,70.0,0
577368000,1/8/21 3:53,18.0981,-65.1956,11.7,251.9,249,70.0,0
577368000,1/8/21 3:56,18.0956,-65.2038,11.7,252.5,249,70.0,0
577368000,1/8/21 3:58,18.09315,-65.212,11.6,253.0,250,70.0,0
577368000,1/8/21 4:01,18.09071,-65.2201,11.6,253.0,250,70.0,0
577368000,1/8/21 4:03,18.08828,-65.2283,11.7,252.6,250,70.0,0
577368000,1/8/21 4:06,18.08585,-65.2365,11.8,252.6,249,70.0,0
577368000,1/8/21 4:08,18.0834,-65.2447,11.7,252.4,249,70.0,0
577368000,1/8/21 4:11,18.08092,-65.2529,11.8,252.0,249,70.0,0
577368000,1/8/21 4:13,18.07842,-65.2611,11.7,251.4,250,70.0,0
577368000,1/8/21 4:16,18.07594,-65.2693,11.7,252.2,249,70.0,0
577368000,1/8/21 4:18,18.07347,-65.2776,11.8,253.6,250,70.0,0
577368000,1/8/21 4:21,18.07106,-65.2859,11.8,252.8,251,70.0,0
577368000,1/8/21 4:23,18.06867,-65.2942,11.8,252.9,250,70.0,0
577368000,1/8/21 4:26,18.06626,-65.3025,11.8,253.1,251,70.0,0
577368000,1/8/21 4:28,18.06387,-65.3109,11.7,252.9,252,70.0,0
577368000,1/8/21 4:31,18.06141,-65.3192,11.8,252.5,252,70.0,0
577368000,1/8/21 4:33,18.05893,-65.3274,11.7,252.9,253,70.0,0
577368000,1/8/21 4:36,18.05646,-65.3357,11.7,252.9,252,70.0,0
577368000,1/8/21 4:38,18.05398,-65.344,11.8,252.7,251,70.0,0
577368000,1/8/21 4:41,18.05151,-65.3522,11.9,252.2,252,70.0,0
577368000,1/8/21 4:43,18.04907,-65.3605,12.0,252.4,253,70.0,0
577368000,1/8/21 4:46,18.04673,-65.3689,12.0,253.6,254,70.0,0
577368000,1/8/21 4:48,18.04443,-65.3772,11.9,252.8,253,70.0,0
577368000,1/8/21 4:51,18.04212,-65.3855,11.8,253.1,254,70.0,0
577368000,1/8/21 4:53,18.03981,-65.3938,11.9,255.3,254,70.0,0
577368000,1/8/21 4:56,18.03748,-65.4021,11.7,254.8,255,70.0,0
577368000,1/8/21 4:58,18.03517,-65.4104,11.7,253.6,254,70.0,0
577368000,1/8/21 5:01,18.03296,-65.4187,11.9,254.6,255,70.0,0
577368000,1/8/21 5:03,18.0308,-65.4271,11.8,255.4,254,70.0,0
577368000,1/8/21 5:06,18.02865,-65.4354,11.8,256.2,255,70.0,0
577368000,1/8/21 5:08,18.02646,-65.4437,11.8,255.7,255,70.0,0
577368000,1/8/21 5:11,18.02425,-65.4519,11.7,254.3,254,70.0,0
577368000,1/8/21 5:13,18.02199,-65.4601,11.8,252.6,252,70.0,0
577368000,1/8/21 5:16,18.01963,-65.4683,11.7,251.3,252,70.0,0
577368000,1/8/21 5:18,18.01727,-65.4765,11.7,252.0,253,70.0,0
577368000,1/8/21 5:21,18.01491,-65.4847,11.7,253.3,252,70.0,0
577368000,1/8/21 5:23,18.01252,-65.4928,11.6,252.9,253,70.0,0
577368000,1/8/21 5:26,18.01016,-65.5009,11.6,252.8,253,70.0,0
577368000,1/8/21 5:28,18.00779,-65.509,11.5,252.7,252,70.0,0
577368000,1/8/21 5:31,18.00535,-65.5171,11.6,253.0,251,70.0,0
577368000,1/8/21 5:33,18.0029,-65.5252,11.6,253.6,251,70.0,0
577368000,1/8/21 5:36,18.00046,-65.5333,11.6,253.8,250,70.0,0
577368000,1/8/21 5:38,17.998,-65.5413,11.7,252.5,251,70.0,0
577368000,1/8/21 5:41,17.99559,-65.5494,11.7,251.8,250,70.0,0
577368000,1/8/21 5:43,17.99327,-65.5576,11.6,253.3,251,70.0,0
577368000,1/8/21 5:46,17.99096,-65.5658,11.6,253.8,251,70.0,0
577368000,1/8/21 5:48,17.98865,-65.5739,11.7,253.4,251,70.0,0
577368000,1/8/21 5:51,17.98629,-65.5821,11.7,252.7,251,70.0,0
577368000,1/8/21 5:53,17.98392,-65.5903,11.7,252.6,250,70.0,0
577368000,1/8/21 5:56,17.98157,-65.5984,11.7,252.9,251,70.0,0
577368000,1/8/21 5:58,17.97926,-65.6066,11.7,252.7,250,70.0,0
577368000,1/8/21 6:01,17.97683,-65.6147,11.7,252.4,249,70.0,0
577368000,1/8/21 6:03,17.97426,-65.6228,11.6,252.6,248,70.0,0
577368000,1/8/21 6:06,17.97168,-65.6308,11.6,252.6,250,70.0,0
577368000,1/8/21 6:08,17.96907,-65.6389,11.6,252.0,250,70.0,0
577368000,1/8/21 6:11,17.96645,-65.6469,11.5,251.2,249,70.0,0
577368000,1/8/21 6:13,17.96379,-65.6549,11.5,250.0,249,70.0,0
577368000,1/8/21 6:16,17.96111,-65.6628,11.5,250.9,248,70.0,0
577368000,1/8/21 6:18,17.95848,-65.6709,11.6,252.1,249,70.0,0
577368000,1/8/21 6:21,17.95591,-65.679,11.6,252.0,250,70.0,0
577368000,1/8/21 6:23,17.95338,-65.687,11.6,253.4,250,70.0,0
577368000,1/8/21 6:26,17.95088,-65.695,11.7,253.9,251,70.0,0
577368000,1/8/21 6:28,17.94846,-65.7031,11.6,251.7,252,70.0,0
577368000,1/8/21 6:31,17.94606,-65.7112,11.7,252.0,253,70.0,0
577368000,1/8/21 6:33,17.94369,-65.7193,11.6,252.3,252,70.0,0
577368000,1/8/21 6:36,17.94134,-65.7273,11.5,251.7,251,70.0,0
577368000,1/8/21 6:38,17.939,-65.7354,11.5,253.7,252,70.0,0
577368000,1/8/21 6:41,17.93667,-65.7435,11.6,254.8,253,70.0,0
577368000,1/8/21 6:43,17.93438,-65.7517,11.5,254.3,254,70.0,0
577368000,1/8/21 6:46,17.93211,-65.7598,11.6,253.5,253,70.0,0
577368000,1/8/21 6:48,17.92983,-65.7679,11.7,252.1,252,70.0,0
577368000,1/8/21 6:51,17.92755,-65.7761,11.7,252.8,252,70.0,0
577368000,1/8/21 6:53,17.92525,-65.7842,11.6,252.4,252,70.0,0
577368000,1/8/21 6:56,17.92289,-65.7924,11.5,251.7,252,70.0,0
577368000,1/8/21 6:58,17.92043,-65.8005,11.6,251.0,250,70.0,0
577368000,1/8/21 7:01,17.91786,-65.8086,11.6,251.4,249,70.0,0
577368000,1/8/21 7:03,17.9153,-65.8168,11.6,253.8,250,70.0,0
577368000,1/8/21 7:06,17.91278,-65.8249,11.8,253.2,249,70.0,0
577368000,1/8/21 7:08,17.91025,-65.833,11.7,252.0,249,70.0,0
577368000,1/8/21 7:11,17.90771,-65.8411,11.7,252.2,250,70.0,0
577368000,1/8/21 7:13,17.9052,-65.8493,11.7,252.2,249,70.0,0
577368000,1/8/21 7:16,17.90271,-65.8574,11.8,252.0,249,70.0,0
577368000,1/8/21 7:18,17.90018,-65.8656,11.7,251.6,249,70.0,0
577368000,1/8/21 7:21,17.89766,-65.8738,11.8,252.4,249,70.0,0
577368000,1/8/21 7:23,17.89516,-65.8821,11.8,253.2,250,70.0,0
577368000,1/8/21 7:26,17.89265,-65.8903,11.8,253.5,250,70.0,0
577368000,1/8/21 7:28,17.89018,-65.8985,11.9,253.1,251,70.0,0
577368000,1/8/21 7:31,17.88772,-65.9067,11.8,250.7,250,70.0,0
577368000,1/8/21 7:33,17.88524,-65.915,11.8,251.1,250,70.0,0
577368000,1/8/21 7:36,17.88274,-65.9233,12.0,251.6,250,70.0,0
577368000,1/8/21 7:38,17.88027,-65.9316,11.9,250.2,250,70.0,0
577368000,1/8/21 7:41,17.87785,-65.94,11.9,250.8,251,70.0,0
577368000,1/8/21 7:43,17.87544,-65.9483,12.0,252.5,251,70.0,0
577368000,1/8/21 7:46,17.87306,-65.9567,11.9,251.5,250,70.0,0
577368000,1/8/21 7:48,17.87068,-65.9651,12.0,251.8,250,70.0,0
577368000,1/8/21 7:51,17.86831,-65.9736,11.9,253.7,250,70.0,0
577368000,1/8/21 7:53,17.86591,-65.9821,12.1,254.6,250,70.0,0
577368000,1/8/21 7:56,17.86347,-65.9905,12.2,254.4,250,70.0,0
577368000,1/8/21 7:58,17.86099,-65.9989,12.2,253.2,251,70.0,0
577368000,1/8/21 8:01,17.85849,-66.0074,12.1,253.4,252,70.0,0
577368000,1/8/21 8:03,17.85597,-66.0158,12.1,254.0,253,70.0,0
577368000,1/8/21 8:06,17.85357,-66.0243,12.0,256.0,254,70.0,0
577368000,1/8/21 8:08,17.85187,-66.0329,12.1,260.7,259,70.0,0
577368000,1/8/21 8:11,17.85079,-66.0417,12.1,263.0,261,70.0,0
577368000,1/8/21 8:13,17.84976,-66.0504,12.1,262.7,262,70.0,0
577368000,1/8/21 8:16,17.8487,-66.0592,12.1,263.0,262,70.0,0
577368000,1/8/21 8:18,17.84759,-66.068,12.1,262.4,262,70.0,0
577368000,1/8/21 8:21,17.84647,-66.0768,12.0,261.9,261,70.0,0
577368000,1/8/21 8:23,17.84537,-66.0855,12.0,262.9,260,70.0,0
577368000,1/8/21 8:26,17.84425,-66.0942,11.9,262.1,261,70.0,0
577368000,1/8/21 8:28,17.84314,-66.1028,11.9,261.7,262,70.0,0
577368000,1/8/21 8:31,17.84202,-66.1115,12.0,262.1,262,70.0,0
577368000,1/8/21 8:33,17.84093,-66.1202,12.0,263.0,263,70.0,0
577368000,1/8/21 8:36,17.83993,-66.1289,11.9,263.4,262,70.0,0
577368000,1/8/21 8:38,17.83895,-66.1376,11.9,263.1,262,70.0,0
577368000,1/8/21 8:41,17.83795,-66.1462,11.9,262.0,263,70.0,0
577368000,1/8/21 8:43,17.83693,-66.1549,12.1,262.0,261,70.0,0
577368000,1/8/21 8:46,17.83596,-66.1636,12.0,263.5,262,70.0,0
577368000,1/8/21 8:48,17.83499,-66.1723,11.9,262.5,262,70.0,0
577368000,1/8/21 8:51,17.834,-66.181,12.1,261.5,261,70.0,0
577368000,1/8/21 8:53,17.83301,-66.1897,12.1,261.8,262,70.0,0
577368000,1/8/21 8:56,17.83201,-66.1984,12.0,262.2,262,70.0,0
577368000,1/8/21 8:58,17.83098,-66.2071,12.1,263.0,263,70.0,0
577368000,1/8/21 9:01,17.82991,-66.216,12.1,263.0,262,70.0,0
577368000,1/8/21 9:03,17.82886,-66.2248,12.0,262.7,262,70.0,0
577368000,1/8/21 9:06,17.82806,-66.2335,12.0,265.2,264,70.0,0
577368000,1/8/21 9:08,17.82759,-66.2422,11.9,267.2,266,70.0,0
577368000,1/8/21 9:11,17.82722,-66.251,12.1,267.7,267,70.0,0
577368000,1/8/21 9:13,17.82689,-66.2598,12.1,267.4,267,70.0,0
577368000,1/8/21 9:16,17.82657,-66.2686,12.0,267.2,267,70.0,0
577368000,1/8/21 9:18,17.82623,-66.2774,12.1,267.3,266,70.0,0
577368000,1/8/21 9:21,17.8259,-66.2862,12.0,266.7,267,70.0,0
577368000,1/8/21 9:23,17.82563,-66.295,12.0,267.3,267,70.0,0
577368000,1/8/21 9:26,17.82539,-66.3038,12.1,268.2,267,70.0,0
577368000,1/8/21 9:28,17.82515,-66.3126,12.0,268.6,266,70.0,0
577368000,1/8/21 9:31,17.82494,-66.3213,11.9,268.7,267,70.0,0
577368000,1/8/21 9:33,17.82474,-66.33,12.0,268.6,267,70.0,0
577368000,1/8/21 9:36,17.82457,-66.3388,12.1,268.5,267,70.0,0
577368000,1/8/21 9:38,17.82441,-66.3476,12.1,268.1,266,70.0,0
577368000,1/8/21 9:41,17.82419,-66.3564,12.0,267.7,266,70.0,0
577368000,1/8/21 9:43,17.82388,-66.3652,12.0,267.5,267,70.0,0
577368000,1/8/21 9:46,17.82357,-66.374,12.1,268.3,267,70.0,0
577368000,1/8/21 9:48,17.82325,-66.3828,12.0,268.6,267,70.0,0
577368000,1/8/21 9:51,17.82291,-66.3916,12.1,268.5,266,70.0,0
577368000,1/8/21 9:53,17.82253,-66.4005,12.2,267.3,267,70.0,0
577368000,1/8/21 9:56,17.82215,-66.4093,12.2,266.5,266,70.0,0
577368000,1/8/21 9:58,17.82177,-66.4182,12.1,266.4,265,70.0,0
577368000,1/8/21 10:01,17.82138,-66.427,12.1,266.6,265,70.0,0
577368000,1/8/21 10:03,17.82101,-66.4358,11.9,268.9,266,70.0,0
577368000,1/8/21 10:06,17.82063,-66.4445,11.8,268.6,266,70.0,0
577368000,1/8/21 10:08,17.82027,-66.4532,11.9,267.3,265,70.0,0
577368000,1/8/21 10:11,17.81993,-66.4619,11.9,268.3,265,70.0,0
577368000,1/8/21 10:13,17.8196,-66.4706,12.0,267.2,266,70.0,0
577368000,1/8/21 10:16,17.8193,-66.4793,11.9,266.1,266,70.0,0
577368000,1/8/21 10:18,17.81897,-66.4879,11.7,266.8,266,70.0,0
577368000,1/8/21 10:21,17.81856,-66.4964,11.6,266.0,266,70.0,0
577368000,1/8/21 10:23,17.81819,-66.505,11.7,267.7,266,70.0,0
577368000,1/8/21 10:26,17.81788,-66.5136,11.7,269.2,267,70.0,0
577368000,1/8/21 10:28,17.81757,-66.5222,11.6,267.8,267,70.0,0
577368000,1/8/21 10:31,17.81804,-66.5304,11.4,281.9,282,70.0,0
577368000,1/8/21 10:33,17.82075,-66.538,11.4,299.6,300,70.0,0
577368000,1/8/21 10:36,17.82498,-66.5451,11.5,301.6,301,70.0,0
577368000,1/8/21 10:38,17.82925,-66.5522,11.5,303.6,303,70.0,0
577368000,1/8/21 10:41,17.83358,-66.5592,11.4,305.1,304,70.0,0
577368000,1/8/21 10:43,17.83799,-66.5662,11.5,304.1,304,70.0,0
577368000,1/8/21 10:46,17.84242,-66.5733,11.7,301.2,302,70.0,0
577368000,1/8/21 10:48,17.8468,-66.5805,11.7,300.8,301,70.0,0
577368000,1/8/21 10:51,17.85118,-66.5877,11.6,302.1,301,70.0,0
577368000,1/8/21 10:53,17.85563,-66.5949,11.7,303.4,301,70.0,0
577368000,1/8/21 10:56,17.86015,-66.6021,11.8,303.3,302,70.0,0
577368000,1/8/21 10:58,17.86464,-66.6093,11.8,300.7,301,70.0,0
577368000,1/8/21 11:01,17.8691,-66.6166,12.0,299.7,301,70.0,0
577368000,1/8/21 11:03,17.8735,-66.6241,12.1,300.2,300,70.0,0
577368000,1/8/21 11:06,17.87778,-66.6317,12.0,300.6,299,70.0,0
577368000,1/8/21 11:08,17.88198,-66.6393,11.9,300.2,300,70.0,0
577368000,1/8/21 11:11,17.88613,-66.6468,11.9,300.0,301,70.0,0
577368000,1/8/21 11:13,17.89026,-66.6544,11.9,300.2,301,70.0,0
